index,price,carat
1538,6441,0.9
1539,719,0.41
1540,982,0.4
1541,1580,0.51
1542,1034,0.31
1543,828,0.32
1544,772,0.4
1545,8364,1.09
1546,1001,0.35
1547,1074,0.5
1548,1160,0.38
1549,610,0.3
1550,6752,1.02
1551,900,0.4
1552,2167,0.56
1553,4702,1.16
1554,6416,1.01
1555,607,0.36
1556,1877,0.53
1557,8820,1.5
1558,2719,0.76
1559,1956,0.77
1560,464,0.31
1561,928,0.33
1562,449,0.32
1563,2508,0.58
1564,4760,1.01
1565,1858,0.5
1566,5223,1.04
1567,4434,1.07
1568,12431,1.52
1569,523,0.31
1570,5855,1.23
1571,4414,1.04
1572,11871,1.55
1573,5458,1.18
1574,3001,0.7
1575,7380,1.2
1576,12099,2.18
1577,1915,0.56
1578,984,0.35
1579,489,0.31
1580,2160,0.5
1581,2817,0.71
1582,3922,0.74
1583,2380,0.58
1584,4668,1.16
1585,5595,1.03
1586,3394,1.01
1587,609,0.3
1588,778,0.33
1589,628,0.31
1590,3553,1.04
1591,2160,0.5
1592,4731,0.91
1593,9234,1.51
1594,1133,0.5
1595,718,0.39
1596,1235,0.42
1597,1344,0.52
1598,814,0.3
1599,3662,0.9
1600,3796,0.9
1601,9659,1.76
1602,506,0.3
1603,709,0.42
1604,3472,0.88
1605,1163,0.36
1606,12621,1.53
1607,5884,1.03
1608,9292,1.22
1609,468,0.32
1610,649,0.37
1611,612,0.32
1612,8062,1.22
1613,6165,1.05
1614,1243,0.5
1615,666,0.33
1616,3149,1.03
1617,1063,0.4
1618,1097,0.5
1619,1003,0.44
1620,1163,0.51
1621,2613,0.75
1622,7109,1.11
1623,878,0.3
1624,761,0.31
1625,15829,2.0
1626,2416,0.71
1627,1662,0.51
1628,1768,0.51
1629,11797,1.27
1630,3153,0.71
1631,810,0.36
1632,508,0.34
1633,7607,1.0
1634,1372,0.52
1635,1846,0.56
1636,10485,1.51
1637,538,0.24
1638,1745,0.54
1639,4755,1.11
1640,828,0.3
1641,3195,0.73
1642,8896,1.71
1643,827,0.35
1644,1179,0.45
1645,1772,0.53
1646,816,0.31
1647,1899,0.58
1648,2440,0.74
1649,1580,0.56
1650,1716,0.51
1651,2047,0.71
1652,5184,1.21
1653,1551,0.55
1654,2107,0.7
1655,663,0.36
1656,2507,0.57
1657,7711,0.9
1658,956,0.34
1659,2319,0.71
1660,661,0.39
1661,675,0.3
1662,816,0.31
1663,1271,0.51
1664,16790,1.62
1665,2377,0.73
1666,815,0.37
1667,17607,2.48
1668,3369,0.8
1669,7476,1.51
1670,3790,1.01
1671,590,0.34
1672,1031,0.42
1673,3920,1.0
1674,709,0.35
1675,1306,0.61
1676,2697,0.63
1677,4314,0.9
1678,3620,0.93
1679,1153,0.41
1680,506,0.3
1681,1044,0.35
1682,4977,1.01
1683,5906,1.03
1684,2790,0.71
1685,1076,0.55
1686,4158,0.92
1687,923,0.41
1688,5221,1.24
1689,449,0.32
1690,984,0.35
1691,3443,0.76
1692,2573,0.7
1693,4611,0.91
1694,2101,0.66
1695,2206,0.57
1696,1563,0.62
1697,4619,1.13
1698,8662,1.5
1699,3167,1.01
1700,1648,0.53
1701,4373,1.02
1702,2546,0.7
1703,625,0.31
1704,2573,0.7
1705,2586,0.77
1706,4436,1.01
1707,2264,0.71
1708,5996,1.21
1709,1404,0.5
1710,397,0.24
1711,1384,0.5
1712,3471,0.8
1713,1397,0.5
1714,4562,0.92
1715,2370,0.79
1716,1176,0.57
1717,4630,0.81
1718,1689,0.52
1719,2503,0.73
1720,4129,1.01
1721,2535,0.7
1722,5621,1.0
1723,3325,0.78
1724,877,0.4
1725,8624,1.4
1726,605,0.31
1727,2706,0.76
1728,1024,0.35
1729,760,0.4
1730,583,0.31
1731,10963,1.52
1732,13599,2.01
1733,417,0.3
1734,11579,2.18
1735,749,0.41
1736,1033,0.34
1737,479,0.32
1738,9248,1.16
1739,521,0.33
1740,4315,1.03
1741,4749,1.0
1742,9138,1.05
1743,2331,0.7
1744,4139,1.12
1745,11899,2.0
1746,4012,0.91
1747,6272,1.0
1748,944,0.31
1749,2633,0.51
1750,1964,0.63
1751,1030,0.32
1752,3219,0.72
1753,6037,1.01
1754,5081,0.9
1755,7862,1.01
1756,3984,0.9
1757,2577,0.7
1758,1631,0.53
1759,1124,0.39
1760,17521,2.05
1761,364,0.23
1762,921,0.35
1763,4250,1.15
1764,1143,0.61
1765,798,0.35
1766,8864,1.21
1767,505,0.23
1768,1050,0.4
1769,3488,0.77
1770,955,0.33
1771,983,0.47
1772,706,0.35
1773,4472,1.21
1774,2770,0.73
1775,873,0.3
1776,5000,1.01
1777,433,0.33
1778,2445,0.71
1779,6108,1.01
1780,4249,1.21
1781,544,0.31
1782,830,0.41
1783,2717,0.7
1784,540,0.3
1785,827,0.35
1786,9032,1.6
1787,12921,2.23
1788,12717,1.56
1789,4045,1.29
1790,13225,1.53
1791,878,0.3
1792,13669,2.01
1793,696,0.33
1794,8816,1.73
1795,3276,0.78
1796,5740,1.25
1797,6115,1.0
1798,7440,1.07
1799,5914,1.2
1800,1111,0.4
1801,6708,1.21
1802,2652,0.8
1803,2913,0.71
1804,4703,1.04
1805,4844,1.0
1806,4432,1.01
1807,10622,1.22
1808,1605,0.52
1809,1892,0.54
1810,7290,1.01
1811,2310,0.62
1812,3787,0.92
1813,14127,1.79
1814,1799,0.72
1815,1847,0.54
1816,1866,0.6
1817,8129,1.11
1818,1295,0.41
1819,1614,0.5
1820,4725,1.1
1821,900,0.32
1822,828,0.32
1823,4136,0.96
1824,15797,1.7
1825,8830,1.24
1826,1050,0.4
1827,982,0.55
1828,3199,0.7
1829,3270,0.7
1830,566,0.38
1831,5098,1.2
1832,961,0.42
1833,1074,0.36
1834,5085,1.01
1835,598,0.33
1836,2724,0.72
1837,1767,0.54
1838,5090,1.01
1839,3896,0.93
1840,5390,1.21
1841,10424,1.56
1842,3926,1.01
1843,2268,0.7
1844,942,0.31
1845,5820,1.07
1846,1742,0.52
1847,9801,1.64
1848,18172,2.01
1849,1805,0.61
1850,7923,1.08
1851,5280,1.2
1852,2243,0.5
1853,3607,1.03
1854,1052,0.51
1855,2105,0.52
1856,4861,1.0
1857,874,0.32
1858,446,0.31
1859,5128,1.24
1860,2409,0.73
1861,432,0.32
1862,13078,1.72
1863,1043,0.4
1864,4663,0.91
1865,828,0.32
1866,789,0.31
1867,14171,1.51
1868,768,0.38
1869,2662,0.7
1870,7587,1.15
1871,7768,1.2
1872,984,0.35
1873,827,0.41
1874,15792,1.52
1875,655,0.3
1876,12626,1.51
1877,2329,0.7
1878,17094,2.0
1879,2551,0.75
1880,5211,1.2
1881,15081,1.01
1882,952,0.39
1883,3739,1.19
1884,1370,0.5
1885,12032,1.74
1886,3003,0.65
1887,11846,1.55
1888,4916,1.1
1889,6871,1.0
1890,4123,1.13
1891,3216,1.1
1892,1845,0.51
1893,2872,0.7
1894,11212,1.51
1895,9103,1.02
1896,3104,0.81
1897,5587,1.16
1898,7918,1.0
1899,1648,0.52
1900,1170,0.32
1901,882,0.4
1902,5650,1.04
1903,13321,1.2
1904,9314,1.65
1905,1987,0.5
1906,5701,1.02
1907,8044,3.0
1908,810,0.44
1909,3613,0.92
1910,473,0.3
1911,755,0.41
1912,3880,0.9
1913,605,0.3
1914,11491,1.58
1915,587,0.36
1916,2990,0.72
1917,5515,1.01
1918,726,0.36
1919,2901,0.81
1920,5268,1.5
1921,1692,0.55
1922,9786,1.09
1923,1066,0.5
1924,505,0.32
1925,449,0.32
1926,1972,0.71
1927,14251,2.51
1928,1580,0.54
1929,2164,0.78
1930,826,0.31
1931,3611,0.96
1932,3126,0.57
1933,669,0.43
1934,4851,1.15
1935,4252,1.04
1936,1815,0.52
1937,698,0.31
1938,1092,0.39
1939,812,0.38
1940,972,0.32
1941,628,0.31
1942,1202,0.59
1943,13006,2.15
1944,3304,1.0
1945,4180,0.79
1946,10581,1.79
1947,1361,0.54
1948,5846,1.5
1949,3872,0.9
1950,5645,1.0
1951,18405,2.08
1952,755,0.41
1953,3192,0.71
1954,4054,0.9
1955,7727,1.54
1956,628,0.31
1957,2399,0.76
1958,842,0.4
1959,2536,0.9
1960,1214,0.65
1961,17607,2.0
1962,4302,1.01
1963,14137,1.7
1964,4234,1.2
1965,6666,1.01
1966,868,0.33
1967,784,0.4
1968,893,0.34
1969,9659,1.76
1970,2363,0.7
1971,1060,0.51
1972,898,0.42
1973,13099,1.96
1974,13587,2.01
1975,5207,1.07
1976,5259,1.25
1977,402,0.23
1978,8982,1.05
1979,3567,0.9
1980,857,0.37
1981,5428,1.27
1982,2386,0.7
1983,7548,1.17
1984,5255,1.02
1985,1801,0.7
1986,12730,1.52
1987,8499,1.53
1988,2335,0.71
1989,2788,0.76
1990,3517,0.74
1991,4158,0.9
1992,880,0.33
1993,544,0.31
1994,4014,1.12
1995,1175,0.55
1996,2954,0.72
1997,15683,2.03
1998,775,0.34
1999,625,0.31
2000,2774,0.7
2001,10096,1.33
2002,6042,1.3
2003,3808,0.96
2004,1298,0.43
2005,3162,0.76
2006,3669,1.04
2007,11666,1.51
2008,1187,0.41
2009,16956,2.01
2010,1013,0.3
2011,5714,1.24
2012,645,0.32
2013,492,0.33
2014,5242,1.0
2015,1993,0.54
2016,1297,0.55
2017,2159,0.7
2018,3120,0.9
2019,1323,0.4
2020,1892,0.73
2021,1754,0.54
2022,702,0.33
2023,6147,1.4
2024,766,0.3
2025,5080,1.2
2026,7677,1.02
2027,730,0.32
2028,7076,1.5
2029,1438,0.51
2030,8865,1.62
2031,1043,0.36
2032,5082,1.21
2033,2066,0.7
2034,725,0.3
2035,4751,1.01
2036,5831,1.17
2037,7230,1.26
2038,2644,0.7
2039,788,0.41
2040,7862,1.5
2041,1038,0.53
2042,10725,1.5
2043,2356,0.54
2044,4101,0.97
2045,2298,0.7
2046,3478,0.72
2047,1657,0.46
2048,2208,0.7
2049,9295,1.52
2050,6504,1.22
2051,5314,1.16
2052,1694,0.52
2053,616,0.3
2054,6266,1.51
2055,3363,0.91
2056,503,0.35
2057,4953,1.34
2058,2863,0.91
2059,4132,1.06
2060,6759,1.01
2061,895,0.34
2062,4676,1.01
2063,1227,0.53
2064,6958,1.21
2065,1919,0.52
2066,5511,1.0
2067,4368,1.04
2068,1063,0.35
2069,2753,0.7
2070,1289,0.38
2071,5599,1.01
2072,3011,0.75
2073,1020,0.32
2074,5392,1.14
2075,4435,0.9
2076,855,0.33
2077,18139,2.03
2078,2484,0.75
2079,2112,0.72
2080,4476,1.02
2081,10851,1.55
2082,6471,1.07
2083,571,0.31
2084,7569,1.0
2085,9414,1.7
2086,13597,1.2
2087,4092,0.9
2088,789,0.3
2089,992,0.42
2090,3460,0.82
2091,14283,1.57
2092,2111,0.51
2093,8979,0.9
2094,2306,0.61
2095,4575,1.01
2096,1721,0.53
2097,4397,1.02
2098,1940,0.49
2099,2167,0.61
2100,663,0.36
2101,2650,0.8
2102,1314,0.55
2103,9954,1.5
2104,1210,0.73
2105,8923,1.54
2106,2464,0.91
2107,3180,0.91
2108,12907,2.0
2109,6809,1.06
2110,844,0.3
2111,513,0.23
2112,7898,1.02
2113,2026,0.55
2114,4764,0.81
2115,3763,0.91
2116,670,0.3
2117,1634,0.58
2118,833,0.38
2119,742,0.3
2120,3889,1.0
2121,867,0.43
2122,3913,0.81
2123,16104,1.52
2124,9407,1.2
2125,8983,1.24
2126,1018,0.39
2127,2141,0.7
2128,1097,0.39
2129,1561,0.5
2130,4547,0.73
2131,1011,0.35
2132,1220,0.51
2133,577,0.23
2134,675,0.3
2135,645,0.32
2136,10049,1.03
2137,4623,0.98
2138,1720,0.57
2139,2607,0.92
2140,2376,0.75
2141,5706,1.25
2142,2407,0.7
2143,3434,0.74
2144,931,0.32
2145,2020,0.7
2146,554,0.33
2147,7730,1.53
2148,7936,1.5
2149,1177,0.42
2150,2275,0.5
2151,1390,0.5
2152,918,0.32
2153,11966,2.0
2154,2965,0.71
2155,5412,1.23
2156,775,0.41
2157,504,0.28
2158,1569,0.51
2159,1119,0.5
2160,3371,0.9
2161,1020,0.4
2162,828,0.32
2163,4928,1.0
2164,9319,1.23
2165,12996,1.01
2166,6087,1.02
2167,3602,0.7
2168,3887,0.91
2169,10337,1.7
2170,1915,0.56
2171,1838,0.5
2172,2120,0.76
2173,6317,1.12
2174,7661,1.2
2175,2878,0.79
2176,899,0.41
2177,851,0.36
2178,5834,1.37
2179,1923,0.74
2180,928,0.33
2181,2113,0.47
2182,7522,1.01
2183,3671,0.78
2184,11717,1.5
2185,919,0.43
2186,14482,1.52
2187,4079,0.9
2188,431,0.23
2189,1813,0.53
2190,854,0.39
2191,3950,0.9
2192,18430,2.44
2193,5035,1.09
2194,5002,1.07
2195,4518,1.02
2196,2896,0.74
2197,1971,0.5
2198,1149,0.61
2199,7336,1.23
2200,804,0.31
2201,775,0.34
2202,3354,0.7
2203,17673,2.28
2204,1186,0.25
2205,3161,0.63
2206,2273,0.7
2207,3564,1.04
2208,674,0.41
2209,552,0.24
2210,544,0.31
2211,996,0.51
2212,9049,1.13
2213,10628,2.63
2214,1280,0.55
2215,6175,1.28
2216,8387,1.51
2217,491,0.3
2218,684,0.3
2219,2052,0.71
2220,5330,1.27
2221,706,0.35
2222,3838,1.02
2223,10346,1.6
2224,724,0.26
2225,18374,2.01
2226,1719,0.58
2227,3816,0.93
2228,870,0.46
2229,1720,0.54
2230,767,0.35
2231,814,0.32
2232,4954,1.07
2233,772,0.4
2234,6335,1.01
2235,866,0.38
2236,5904,1.09
2237,507,0.31
2238,658,0.35
2239,6257,1.01
2240,5653,1.03
2241,6208,0.9
2242,872,0.31
2243,2863,0.72
2244,6857,1.19
2245,608,0.33
2246,1553,0.5
2247,997,0.31
2248,621,0.3
2249,17747,2.17
2250,554,0.26
2251,1191,0.52
2252,2950,0.71
2253,439,0.3
2254,14482,1.51
2255,3129,0.7
2256,1580,0.43
2257,3423,0.76
2258,1636,0.58
2259,2721,0.72
2260,638,0.41
2261,413,0.3
2262,4497,1.01
2263,4580,0.9
2264,6271,1.01
2265,1569,0.51
2266,9253,1.7
2267,693,0.33
2268,10129,1.43
2269,4366,1.07
2270,2893,0.82
2271,5077,1.01
2272,11360,1.5
2273,470,0.27
2274,5864,1.01
2275,670,0.39
2276,6683,1.02
2277,914,0.31
2278,451,0.37
2279,645,0.32
2280,4173,0.92
2281,561,0.32
2282,5421,1.21
2283,3194,0.54
2284,1012,0.4
2285,4679,1.05
2286,1176,0.52
2287,5964,1.04
2288,7623,1.0
2289,1208,0.46
2290,3669,1.17
2291,3095,0.71
2292,7424,1.21
2293,2674,0.7
2294,1746,0.5
2295,816,0.34
2296,608,0.3
2297,4102,1.01
2298,631,0.33
2299,1694,0.53
2300,4457,1.01
2301,3193,0.9
2302,1410,0.62
2303,3427,1.0
2304,477,0.32
2305,4829,1.1
2306,5457,1.16
2307,1701,0.58
2308,4950,1.0
2309,1734,0.62
2310,1571,0.52
2311,2552,0.7
2312,942,0.31
2313,2159,0.7
2314,8561,1.13
2315,939,0.39
2316,802,0.31
2317,952,0.34
2318,4078,1.01
2319,7032,1.15
2320,6272,1.0
2321,2215,0.73
2322,666,0.33
2323,2723,0.82
2324,3428,1.05
2325,3581,0.9
2326,8133,1.03
2327,580,0.26
2328,7023,1.27
2329,12319,1.51
2330,593,0.31
2331,3489,0.77
2332,3012,0.72
2333,15134,1.4
2334,4319,1.02
2335,3743,1.03
2336,8093,1.06
2337,17338,1.69
2338,675,0.3
2339,5818,1.08
2340,1013,0.3
2341,641,0.3
2342,7441,1.51
2343,2198,0.54
2344,9234,1.51
2345,15756,1.7
2346,708,0.32
2347,1154,0.54
2348,9081,1.56
2349,14745,1.5
2350,3105,0.9
2351,10739,1.51
2352,12944,2.3
2353,1181,0.42
2354,764,0.34
2355,854,0.33
2356,14727,2.43
2357,874,0.31
2358,6098,1.0
2359,477,0.3
2360,1290,0.39
2361,11531,1.56
2362,462,0.31
2363,2215,0.7
2364,9032,1.2
2365,1105,0.42
2366,1819,0.56
2367,7636,1.41
2368,2195,0.83
2369,532,0.3
2370,12154,2.03
2371,1103,0.42
2372,1161,0.52
2373,7550,1.07
2374,1923,0.6
2375,1096,0.38
2376,725,0.31
2377,1373,0.58
2378,14214,1.53
2379,4443,0.9
2380,988,0.31
2381,1743,0.48
2382,742,0.3
2383,1153,0.41
2384,5683,1.24
2385,11696,1.51
2386,525,0.38
2387,5245,1.34
2388,473,0.3
2389,666,0.38
2390,4427,1.0
2391,391,0.31
2392,828,0.32
2393,1013,0.36
2394,2518,0.7
2395,542,0.31
2396,1758,0.5
2397,759,0.41
2398,2907,0.72
2399,3485,0.91
2400,583,0.23
2401,628,0.31
2402,739,0.43
2403,2964,0.75
2404,622,0.27
2405,4240,0.7
2406,2810,0.74
2407,776,0.3
2408,608,0.33
2409,710,0.31
2410,3696,1.0
2411,6503,2.07
2412,586,0.27
2413,2898,0.75
2414,5457,1.21
2415,9176,1.21
2416,2142,0.6
2417,1778,0.52
2418,1203,0.51
2419,4704,1.5
2420,920,0.37
2421,1866,0.72
2422,5152,1.0
2423,1949,0.57
2424,3684,0.92
2425,7090,1.33
2426,776,0.3
2427,687,0.4
2428,1669,0.55
2429,2906,0.8
2430,7056,1.5
2431,358,0.26
2432,537,0.37
2433,2298,0.72
2434,3495,0.72
2435,1020,0.51
2436,5238,1.09
2437,567,0.27
2438,9833,1.51
2439,744,0.35
2440,862,0.3
2441,815,0.46
2442,9014,1.0
2443,3557,0.73
2444,18119,2.33
2445,732,0.31
2446,13417,1.7
2447,1563,0.51
2448,720,0.32
2449,5529,1.21
2450,636,0.3
2451,878,0.3
2452,1142,0.42
2453,644,0.35
2454,10644,1.15
2455,3858,1.0
2456,2818,0.7
2457,2307,0.71
2458,8759,1.21
2459,1942,0.72
2460,4994,1.3
2461,16198,2.42
2462,5999,1.01
2463,1133,0.38
2464,4072,1.01
2465,1915,0.5
2466,13395,2.17
2467,7037,1.21
2468,1107,0.41
2469,3346,0.91
2470,778,0.3
2471,579,0.33
2472,872,0.31
2473,4918,1.02
2474,4172,1.0
2475,1267,0.38
2476,3112,0.79
2477,702,0.33
2478,992,0.42
2479,2866,0.7
2480,6289,0.9
2481,15371,2.01
2482,3018,0.71
2483,1689,0.52
2484,1872,0.47
2485,1179,0.42
2486,714,0.34
2487,2940,0.7
2488,485,0.24
2489,3077,0.79
2490,2699,0.7
2491,734,0.31
2492,891,0.31
2493,6914,1.05
2494,1728,0.57
2495,724,0.43
2496,15095,2.03
2497,700,0.38
2498,7550,1.6
2499,5107,1.01
2500,2288,0.7
2501,760,0.43
2502,1080,0.4
2503,898,0.42
2504,1192,0.41
2505,602,0.32
2506,599,0.4
2507,6500,1.2
2508,10752,1.59
2509,921,0.39
2510,1329,0.53
2511,1087,0.42
2512,1624,0.5
2513,2386,0.71
2514,18599,1.71
2515,667,0.34
2516,3611,1.01
2517,491,0.3
2518,5717,1.23
2519,17751,2.01
2520,5063,1.37
2521,12215,2.01
2522,872,0.31
2523,4078,1.01
2524,502,0.31
2525,4996,1.03
2526,2318,0.8
2527,6334,1.04
2528,903,0.43
2529,4465,1.02
2530,515,0.3
2531,776,0.3
2532,4339,1.01
2533,2313,0.71
2534,1890,0.7
2535,11976,1.57
2536,1720,0.52
2537,1935,0.5
2538,596,0.34
2539,1786,0.54
2540,4619,1.01
2541,2532,0.74
2542,2120,0.55
2543,1607,0.53
2544,799,0.27
2545,4574,1.01
2546,1020,0.32
2547,7493,1.09
2548,730,0.33
2549,3924,0.92
2550,2714,0.58
2551,1008,0.32
2552,829,0.35
2553,8055,1.47
2554,2617,0.7
2555,990,0.44
2556,1814,0.7
2557,680,0.31
2558,473,0.3
2559,776,0.3
2560,735,0.41
2561,4508,1.19
2562,6561,1.07
2563,900,0.32
2564,709,0.3
2565,620,0.27
2566,914,0.31
2567,5049,1.01
2568,3839,0.93
2569,2543,0.83
2570,853,0.31
2571,844,0.3
2572,3881,0.9
2573,2929,0.8
2574,6653,1.2
2575,1767,0.52
2576,1243,0.41
2577,15013,1.5
2578,1826,0.71
2579,5929,1.0
2580,2577,0.67
2581,4191,1.01
2582,1326,0.42
2583,5119,1.0
2584,1980,0.55
2585,2024,0.59
2586,4455,0.9
2587,5907,0.9
2588,3827,0.79
2589,781,0.32
2590,538,0.36
2591,2322,0.57
2592,2607,0.72
2593,3445,0.9
2594,1698,0.5
2595,7457,1.04
2596,2822,0.7
2597,2400,0.71
2598,1079,0.41
2599,1080,0.32
2600,775,0.34
2601,8214,1.51
2602,523,0.31
2603,746,0.38
2604,10915,1.05
2605,698,0.31
2606,3012,0.82
2607,1367,0.6
2608,13198,2.06
2609,593,0.31
2610,2838,0.7
2611,391,0.32
2612,6955,1.2
2613,933,0.38
2614,3743,0.91
2615,6981,1.06
2616,6922,1.03
2617,394,0.3
2618,743,0.3
2619,5627,1.01
2620,13933,2.09
2621,6177,1.04
2622,851,0.36
2623,5723,1.0
2624,1037,0.45
2625,1103,0.42
2626,12308,1.54
2627,3049,0.75
2628,690,0.4
2629,778,0.39
2630,1125,0.4
2631,1255,0.54
2632,5159,1.06
2633,2858,0.73
2634,863,0.34
2635,6281,1.35
2636,3067,0.9
2637,1576,0.52
2638,781,0.33
2639,10350,1.04
2640,4135,0.9
2641,935,0.47
2642,2338,0.97
2643,2646,0.72
2644,11062,1.7
2645,2459,0.69
2646,3005,0.75
2647,729,0.31
2648,4823,0.91
2649,929,0.32
2650,5702,1.0
2651,7155,1.05
2652,3830,0.7
2653,2373,0.77
2654,945,0.4
2655,2477,0.7
2656,4354,1.1
2657,17476,2.01
2658,645,0.3
2659,1026,0.42
2660,682,0.3
2661,14659,2.53
2662,788,0.39
2663,789,0.31
2664,9352,1.52
2665,496,0.29
2666,3977,1.0
2667,1010,0.32
2668,421,0.32
2669,802,0.31
2670,3250,0.9
2671,11640,1.34
2672,1087,0.42
2673,1948,0.55
2674,5761,1.22
2675,4404,1.04
2676,2482,0.71
2677,5044,1.16
2678,571,0.31
2679,1090,0.4
2680,1715,0.55
2681,7512,1.54
2682,4077,1.0
2683,620,0.27
2684,2030,0.55
2685,6505,1.21
2686,1210,0.36
2687,1636,0.55
2688,704,0.31
2689,680,0.31
2690,992,0.42
2691,9295,1.56
2692,4620,1.1
2693,1053,0.4
2694,2274,0.57
2695,3665,1.19
2696,965,0.5
2697,2630,0.71
2698,2325,0.6
2699,1046,0.31
2700,500,0.3
2701,1821,0.59
2702,5544,1.01
2703,6439,1.23
2704,1054,0.52
2705,895,0.3
2706,5356,1.03
2707,704,0.35
2708,824,0.33
2709,687,0.4
2710,829,0.33
2711,876,0.41
2712,887,0.35
2713,1547,0.42
2714,4160,1.32
2715,6257,1.01
2716,1024,0.35
2717,4617,1.01
2718,2545,0.7
2719,684,0.3
2720,9908,1.01
2721,1116,0.35
2722,11764,2.06
2723,5058,1.12
2724,695,0.34
2725,12202,1.51
2726,2277,0.72
2727,720,0.32
2728,3435,0.71
2729,16797,2.4
2730,1200,0.38
2731,507,0.34
2732,8889,1.78
2733,434,0.32
2734,2737,0.7
2735,3888,1.01
2736,3984,1.21
2737,4242,1.01
2738,871,0.31
2739,586,0.39
2740,1117,0.39
2741,1946,0.53
2742,8419,2.68
2743,6019,1.2
2744,2522,0.71
2745,14660,2.04
2746,4258,0.92
2747,889,0.41
2748,2442,0.56
2749,1090,0.4
2750,5232,1.13
2751,417,0.34
2752,464,0.31
2753,13654,2.32
2754,710,0.3
2755,3175,0.9
2756,16273,2.38
2757,6196,1.05
2758,999,0.41
2759,1300,0.32
2760,6997,1.01
2761,959,0.31
2762,5279,1.01
2763,7387,1.46
2764,2132,0.55
2765,1929,0.7
2766,1120,0.52
2767,6466,0.9
2768,680,0.3
2769,680,0.31
2770,5375,1.12
2771,13880,2.03
2772,2633,0.7
2773,4916,1.33
2774,2218,0.71
2775,885,0.35
2776,703,0.38
2777,4992,1.23
2778,2591,0.7
2779,6557,1.15
2780,811,0.37
2781,1114,0.33
2782,2123,0.52
2783,10743,1.51
2784,8739,1.53
2785,2371,0.73
2786,761,0.31
2787,3713,1.02
2788,4249,1.01
2789,1695,0.5
2790,1601,0.51
2791,678,0.24
2792,710,0.3
2793,1438,0.51
2794,3966,0.82
2795,2239,0.7
2796,11417,1.05
2797,2415,0.7
2798,2838,0.7
2799,3625,0.92
2800,4271,0.83
2801,675,0.3
2802,7466,1.01
2803,596,0.4
2804,1295,0.41
2805,561,0.32
2806,605,0.3
2807,10558,2.01
2808,6438,1.31
2809,16235,2.06
2810,823,0.42
2811,4969,1.05
2812,2683,0.75
2813,2177,0.53
2814,11968,2.03
2815,476,0.31
2816,539,0.41
2817,4656,1.26
2818,432,0.3
2819,2403,0.81
2820,10853,1.7
2821,6443,1.5
2822,17804,2.01
2823,928,0.33
2824,1778,0.4
2825,1125,0.4
2826,755,0.38
2827,1451,0.52
2828,4965,1.55
2829,819,0.3
2830,3968,1.09
2831,1323,0.5
2832,15072,2.0
2833,4707,1.01
2834,4201,1.07
2835,2604,0.71
2836,5055,1.12
2837,626,0.36
2838,4559,1.21
2839,666,0.38
2840,1007,0.41
2841,992,0.42
2842,10356,1.59
2843,15814,2.02
2844,792,0.43
2845,17849,2.01
2846,4340,1.0
2847,1211,0.51
2848,682,0.27
2849,4154,1.09
2850,1733,0.51
2851,945,0.4
2852,5644,1.01
2853,6379,1.13
2854,833,0.37
2855,4758,1.03
2856,612,0.34
2857,3733,1.01
2858,2528,0.6
2859,6518,1.2
2860,7096,1.39
2861,5670,1.35
2862,8251,1.12
2863,9781,1.16
2864,1279,0.5
2865,5758,1.02
2866,16779,1.52
2867,1191,0.51
2868,579,0.33
2869,3442,0.86
2870,1245,0.42
2871,8455,1.65
2872,1116,0.41
2873,10437,2.63
2874,5606,1.1
2875,1137,0.36
2876,1848,0.7
2877,1037,0.43
2878,2005,0.51
2879,2704,0.71
2880,3849,1.08
2881,2270,0.7
2882,3216,1.1
2883,954,0.4
2884,995,0.41
2885,2177,0.59
2886,3461,0.71
2887,7197,1.02
2888,1232,0.5
2889,8235,1.27
2890,1378,0.62
2891,1723,0.56
2892,2775,0.74
2893,3858,1.0
2894,5834,1.06
2895,2791,0.73
2896,403,0.33
2897,485,0.24
2898,2010,0.56
2899,918,0.32
2900,4401,1.06
2901,18028,2.26
2902,4630,1.06
2903,7405,1.1
2904,2079,0.6
2905,4310,1.21
2906,1875,0.51
2907,936,0.32
2908,7019,1.04
2909,7038,1.14
2910,2618,0.93
2911,1206,0.4
2912,15293,1.55
2913,11650,1.45
2914,706,0.35
2915,4970,1.09
2916,6854,1.02
2917,13037,1.74
2918,662,0.4
2919,2536,0.7
2920,625,0.31
2921,17864,2.03
2922,6653,1.21
2923,4861,1.0
2924,1637,0.96
2925,683,0.41
2926,1250,0.53
2927,2124,0.59
2928,695,0.34
2929,954,0.32
2930,7001,1.01
2931,9074,1.14
2932,7135,1.01
2933,5211,1.26
2934,665,0.32
2935,4201,1.07
2936,9882,1.66
2937,13607,1.88
2938,906,0.35
2939,1259,0.41
2940,3897,1.01
2941,930,0.41
2942,5651,1.06
2943,1662,0.54
2944,658,0.3
2945,2922,0.71
2946,9909,1.56
2947,2380,0.58
2948,7849,1.27
2949,1220,0.4
2950,2532,0.72
2951,755,0.41
2952,1781,0.51
2953,3927,1.02
2954,1963,0.71
2955,10020,1.26
2956,1922,0.72
2957,972,0.32
2958,5806,1.0
2959,5878,1.28
2960,666,0.33
2961,6846,1.5
2962,972,0.32
2963,2359,0.78
2964,2401,0.78
2965,517,0.32
2966,923,0.41
2967,1044,0.35
2968,11540,1.51
2969,2853,0.71
2970,3871,0.9
2971,4869,0.84
2972,4037,0.77
2973,1414,0.51
2974,4118,1.01
